run_time,distance,delta,axis1,axis2,axis3
1.048695326,0.400863074,316.9941738,-119.1573882,-13.49403093,29.15708124
1.048659325,0.498987772,344.6451552,-133.0330306,-35.16227497,43.04337238
1.048653364,0.236674182,270.8763357,22.74630649,30.10513155,-112.7459375
1.048647165,0.280951596,378.6523975,158.2726869,-5.855123974,111.7203893
1.048634052,0.28729288,377.648119,160.6099196,-5.347513169,109.3940275
1.048549891,0.146685558,135.878065,23.74690844,-9.319990441,-113.7397133
1.048502922,0.433079325,494.8850173,168.2529285,-3.316363836,101.7402836
1.048452139,0.154185909,433.9046126,158.8647727,32.46828264,111.1272777
1.048376799,0.255575798,222.1168916,22.40935232,5.924682998,-112.4090823
1.048360109,0.556494647,189.5195637,-20.9504629,-80.80636181,-69.0459199
1.048329353,0.323181906,506.6039215,160.7089795,24.19929908,109.2845636
1.048289299,0.372577859,532.9648998,158.6038415,20.69092838,111.3929457
1.048210382,0.274003209,402.2951885,160.8624993,6.787711442,109.1362917
1.048186302,0.17783438,170.981232,23.53257266,33.83631094,-113.5383795
1.048152447,0.674430177,520.770039,159.0720175,-77.0288655,110.9345933
1.04812932,0.585186582,377.9340208,-151.5685901,-52.68599058,61.56990012
1.048095226,0.263135083,209.3068098,-47.30182405,23.02717868,-42.69918013
1.048081636,0.370201144,196.7377589,17.28935558,-35.95159931,-107.2891918
1.048057795,0.306256027,183.1091535,23.477291,-33.34015685,-113.4712204
1.047942162,0.190333719,430.3531661,161.2925249,25.96860601,108.6987792
1.047934055,0.43849866,429.2742846,157.7908621,-31.29811569,112.2069559
1.0479002,0.624943321,492.0515107,160.6217408,-54.77057835,109.3724421
1.047890425,0.114944065,188.6856695,21.90366576,26.10449534,-111.909351
1.047869444,0.369023488,384.4666517,-147.5122015,9.319737233,57.51155748
1.04784894,0.296216488,218.2097956,-71.171357,0.278013412,-18.82374785
1.047833681,0.305446327,396.403838,164.9760985,-1.368437856,105.017309
1.047817945,0.103955811,123.6918642,21.67401511,-1.212322041,-111.682236
1.047785521,0.11961835,203.4071162,24.54843252,34.86479924,-114.5581824
1.047724724,0.092704117,137.3975729,18.07963847,21.90169196,-108.0807556
1.047643661,0.582913354,498.3890125,168.4582123,-42.6283925,101.5529133
1.047637224,0.251735247,373.9819979,160.5423838,3.378674857,109.4592501
1.04761529,0.13536598,136.7687021,21.77472445,3.716580355,-111.7808227
1.047607183,0.178962183,423.6202944,-96.82783363,22.10897939,113.6586515
1.047576904,0.256999009,442.9211224,163.1086071,18.93759961,106.8829395
1.04745698,0.279076142,206.1286366,21.62117723,-8.36122784,-111.6262557
1.047439575,0.501553281,232.8254259,-79.91730719,-58.1048315,-10.0791469
1.047437429,0.098338957,132.56903,20.28906039,-2.853363328,-110.2807298
1.047420979,0.094583877,117.5750962,21.42791705,4.01521272,-111.4294859
1.047377586,0.439251106,487.0363498,161.4066722,-6.4154085,108.5922978
1.047300339,0.388038079,152.3724325,-24.9195525,-35.83288392,-65.08005028
1.047298908,0.211684774,441.6641138,159.0471703,25.82004217,110.9558359
1.047217131,0.122725044,136.695664,18.95001286,17.92767326,-108.9503457
1.047117949,0.306095221,182.6779103,22.37601731,-26.07851919,-112.3710594
1.047069311,0.502249994,307.0119292,-114.68473,-43.49595491,24.6855906
1.047028065,0.39688386,432.9209069,161.0152003,-11.11596547,108.9824684
1.046959162,0.285632924,250.8283709,20.49547678,9.928234011,-110.5012866
1.046900034,0.588474944,292.231514,-96.02931163,-77.97313305,6.027154796
1.046895504,0.706874266,524.5463849,167.6111183,-78.7681854,102.3849285
1.046892643,0.499778571,273.9466359,-99.59009109,-49.68205877,9.591967177
1.046864033,0.284131506,481.4616497,159.2363426,24.7248588,110.7630343
1.046723604,0.256463738,451.0881105,164.5938998,21.05238844,105.3996334
1.04671073,0.189641124,215.9629007,23.02383094,16.6683277,-113.0207837
1.046657085,0.182746451,182.8744786,22.19465123,16.95328449,-112.2156746
1.046651363,0.161028368,196.2367099,20.80984632,16.68351155,-110.8074201
1.046648741,0.261501076,206.0152867,-51.88995273,17.08836181,-38.10465737
1.046640158,0.180268536,224.8709766,21.53510527,23.15308928,-111.5271141
1.046620131,0.495506438,452.5135428,158.9995845,-42.74840581,110.9949508
1.046529531,0.233782624,170.3590767,24.2631701,-12.11395319,-114.2631505
1.046464443,0.364216402,351.3266433,-136.4787663,5.183738427,46.47832444
1.046463728,0.635029974,340.402194,-114.8242726,-83.42434992,24.82780035
1.046454906,0.147122601,156.7003402,21.01734671,29.15639638,-111.0199642
1.046451807,0.249563251,157.4514,21.07500493,-20.92549754,-111.0714634
1.046434879,0.106506955,131.5628184,19.34937993,13.74057824,-109.3451366
1.046414614,0.169320409,380.3675298,161.7061025,13.35064885,108.2972921
1.046319008,0.456887475,489.5767994,161.1333526,-10.70338564,108.8640224
1.046310186,0.333042055,397.0913539,163.065043,-15.06284966,106.9290726
1.046247244,0.139380252,129.0968731,23.27436567,-6.403325863,-113.2766284
1.046237469,0.109915282,116.912618,24.16718611,1.156242064,-114.1685651
1.046203375,0.276020677,161.5427305,19.55314525,-25.97229813,-109.5532486
1.046147585,0.471327161,234.4163559,22.14223448,-60.15339789,-112.1475443
1.046118021,0.54246014,466.3551446,160.2187045,-38.89547872,109.7806925
1.046092987,0.155133102,178.0741287,22.55874656,11.20648902,-112.5599689
1.046007633,0.133146738,167.9545124,23.38899093,32.39564413,-113.3944415
1.045987606,0.31410897,221.4729404,20.43781898,-11.77101212,-110.4383392
1.045902967,0.466701304,140.5850521,-31.81065656,-56.48008404,-58.19711553
1.045855761,0.394649034,387.2843827,-156.6509872,1.649501901,66.65486635
1.045636177,0.260272984,165.6697818,21.75909756,-20.53349252,-111.7555222
1.045575142,0.552223922,209.5689492,-55.27012572,-77.39682031,-34.72228466
1.045565844,0.145488746,199.5523648,20.84066239,21.57706072,-110.8410394
1.045492887,0.232346492,361.6378341,162.7333207,2.486888566,107.260629
1.045471191,0.195891727,227.1462697,21.74402451,20.37007793,-111.7514713
1.045401573,0.350081043,240.4789514,21.76357215,-15.77737139,-111.7572948
1.045388937,0.473675667,369.4956868,-145.3381275,-23.95739849,55.34081389
1.045386314,0.586950871,344.6876741,-133.7659913,-59.0751324,43.76365903
1.045346975,0.515700167,180.4118734,-12.99417064,-68.29660714,-77.00173171
1.04533124,0.584875395,493.97336,170.5066513,-44.28257407,99.48723475
1.045300484,0.627438492,414.254695,-169.272956,-59.07682562,79.27649372
1.045231342,0.103194874,130.5551321,21.43866077,9.208563167,-111.4399936
1.045229435,0.352375306,215.2958413,22.56267626,-26.03461705,-112.5596314
1.045228958,0.322600012,340.0293696,-116.6276551,17.95322116,26.63019334
1.045225859,0.527114919,448.4308757,165.1697509,-40.74559102,104.8259645
1.045205593,0.175084487,197.6729471,23.59032402,13.15261913,-113.5984171
1.045197964,0.148254301,134.0998662,24.37412824,-2.627523969,-114.3767454
1.045168877,0.385525485,392.3957152,-158.7579139,4.771511008,68.76153477
1.045165539,0.358845634,449.3992663,-169.9361589,21.03574478,79.92830466
1.045104504,0.336133601,166.8759851,-45.04322258,-20.74019423,-44.94529673
1.045040131,0.286316242,229.4671216,18.43028985,3.589340728,-108.4237836
1.044966221,0.379674838,504.4315409,158.6983824,12.22425647,111.2939945
1.044963121,0.53348692,450.9022696,160.1917495,-42.09840105,109.8069045
1.044811726,0.146270655,219.7322538,23.84729714,29.16390238,-113.8493084
1.044803143,0.463382953,341.8021171,-133.1627914,-26.26968235,43.17068879
1.044779778,0.490651296,195.3204488,-59.9116165,-60.00814432,-30.07805032
1.044749498,0.496761183,483.6469887,162.6519558,-22.62267559,107.3532234
1.044619083,0.135217317,154.8780388,22.69043932,16.91925114,-112.6855976
1.044541359,0.385066607,448.8186945,161.2399764,-2.707125147,108.7566944
1.044537067,0.325119799,394.1154468,161.4979699,-7.269048033,108.5027321
1.044440031,0.328776627,244.8814181,-83.59721096,-6.356272727,-6.399496061
1.044228315,0.353279285,190.9650367,-4.69482164,-24.22411807,-85.3007404
1.044208527,0.364854142,333.8262825,-128.296266,2.136122714,38.29996348
1.044203281,0.391122013,361.6085729,-142.9918548,-1.546174092,52.98771599
1.044201612,0.098546446,120.8851714,22.59651387,8.339482548,-112.5999133
1.044156075,0.549515258,243.4892345,-78.9015327,-70.73487739,-11.1001129
1.044153214,0.1459145,156.5804472,20.94670797,29.16675562,-110.9544017
1.044101,0.682926678,424.0264251,-161.908186,-78.15359505,71.90857428
1.044068813,0.129657777,395.8265017,161.7030471,12.17861339,108.2952024
1.043994904,0.26578901,277.8148845,18.56040745,28.7850825,-108.5598444
1.043904066,0.533858099,258.2454597,20.91521428,-73.30072263,-110.9116012
1.043896198,0.356471821,409.731019,-155.1781876,16.23016251,65.17850589
1.043821096,0.380228806,198.9772272,-60.25648419,-29.76843004,-29.7429322
1.043810368,0.170619442,163.2797622,21.13030545,32.34755936,-111.1258794
1.043691635,0.145644128,136.3085403,22.80284466,-0.140089688,-112.8022089
1.043583632,0.141832075,192.2183197,23.53604636,18.49379398,-113.5311662
1.043578863,0.605252594,291.1484258,23.23392312,-87.44064924,-113.2258466
1.04352355,0.160992065,165.6193482,23.16037252,20.88949217,-113.1643472
1.043509483,0.510417822,409.6803066,-170.0790202,-28.64537621,80.07556989
1.043465853,0.500364979,263.7308814,-94.59605598,-51.88217788,4.598071983
1.043418884,0.363473965,246.7808339,22.85615866,-17.8517682,-112.8553119
1.043344498,0.251147254,168.7818559,23.28588993,-26.37970957,-113.2844741
1.04333806,0.452113821,374.9864314,-154.0382599,-18.13435496,64.04078553
1.043335199,0.215377798,431.9102163,157.6282181,22.68228281,112.3710795
1.043295145,0.317803142,241.3125348,18.52008816,-2.628406748,-108.5170114
1.043282747,0.65365622,498.1581181,162.1907834,-65.57444905,107.8130513
1.04319787,0.26466761,271.8580103,23.09890248,22.03132632,-113.104838
1.043195248,0.46312855,278.0737312,-100.5395993,-38.89260187,10.54804573
1.043174267,0.09564375,144.6760655,24.38430529,18.72069304,-114.3881795
1.043157816,0.326319643,434.0158892,158.2143082,6.120313444,111.777087
1.04313159,0.176696739,165.9639886,23.67536656,27.0311197,-113.6676953
1.043096781,0.123222359,390.9511984,158.2754275,18.75769584,111.7299642
1.043084145,0.34408288,401.8264389,159.079409,-17.43583422,110.914124
1.04303503,0.278790329,235.6938089,-70.25226624,12.71542519,-19.74204647
1.043033123,0.370005558,442.7504693,-169.0977644,16.89161034,79.0968031
1.043019772,0.36366651,412.3143795,-157.3787721,14.56195306,67.37712201
1.043018579,0.263331494,377.4715524,162.6336068,-5.273896847,107.3570125
1.042969227,0.129144625,145.3262706,22.28255541,22.26772307,-112.2808781
1.042836905,0.225966828,194.0991732,20.6563753,22.19151965,-110.6587939
1.042809725,0.412112147,367.1177862,-144.6414752,-6.882298592,54.64260229
1.042778015,0.307437478,415.9582658,160.6639711,-21.15721225,109.3385441
1.042591333,0.100556004,139.8311526,22.00713711,7.117961482,-112.0034629
1.042562723,0.214667703,374.8900615,159.3526913,1.673518932,110.6459449
1.042494059,0.456632632,142.9033513,-33.29284889,-54.05089007,-56.71554396
1.042479515,0.302522361,437.8353641,165.3484325,10.47192154,104.6480756
1.042464972,0.259234869,186.8069503,22.51209944,-11.3096707,-112.5049427
1.042463064,0.098033998,154.9436646,22.51464234,24.3991796,-112.5075882
1.042350531,0.16846164,164.2630579,22.71996772,23.75098426,-112.7190129
1.042317152,0.156457931,166.3453237,22.00499385,33.00375991,-111.9958863
1.042275429,0.106770189,140.225405,21.61273603,20.40017815,-111.6063868
1.042258024,0.246633639,417.051521,158.3643592,14.30848893,111.6338627
1.042230368,0.364348253,376.5938137,-142.7122615,9.657308849,52.70814534
1.042211771,0.528353469,384.6302685,-155.3235163,-36.33787328,65.32697264
1.042162418,0.56155828,389.8574648,-158.1822535,-44.43215983,68.18462634
1.042150974,0.171346098,202.7704389,23.39234456,15.80940979,-113.3937393
1.042149067,0.238153192,263.5456042,22.78729805,25.49734415,-112.7879976
1.042124748,0.345554079,430.5227312,-155.262463,25.6296606,65.26558224
1.042085886,0.588703777,399.8755099,-162.0409577,-50.09403203,72.03932885
1.042073965,0.161672248,393.9600843,159.7653659,20.28957655,110.2310284
1.042041779,0.098711658,136.4737514,22.59838567,17.5387474,-112.608409
1.042035341,0.556130497,260.9481158,18.20527509,-77.36312319,-108.200783
1.042026758,0.185945725,171.5962983,21.16771443,23.00843189,-111.1681752
1.041871071,0.163184238,168.6517769,23.23510732,19.89876463,-113.2362143
1.041808605,0.179309555,150.0377478,18.74900634,-2.92288701,-108.7550643
1.041789293,0.701004397,436.5212068,-161.7270211,-84.58300656,71.72889674
1.041783094,0.24867528,415.8665893,161.1484523,-13.18016087,108.8440598
1.041764736,0.715693778,438.1943977,-153.0995388,-93.8823014,63.10577223
1.041684389,0.514948225,459.1141129,159.407102,-33.50575535,110.5936217
1.041672707,0.24736236,450.7812588,158.9962099,22.54965873,110.9938618
1.04161334,0.320978426,452.6696465,162.4740022,10.98630926,107.52209
1.041548252,0.279216444,249.1085767,-70.67300168,18.30578693,-19.32835895
1.041543007,0.437068931,152.2595636,-25.93853279,-48.00714491,-64.05394449
1.041503191,0.47910791,312.0749482,-118.8058261,-36.40488903,28.80740308
1.041500092,0.515856503,390.5877894,-158.3614906,-32.1110905,68.37107981
1.041392803,0.499470449,338.5179938,-130.6762837,-36.44928282,40.6807461
1.041365862,0.450528452,487.1553428,160.7789397,-9.526499984,109.2272515
1.041355133,0.222789163,150.5304965,19.27193533,-21.26797328,-109.2720476
1.041309357,0.480751676,470.3715572,163.4774326,-21.86667211,106.5207991
1.041308165,0.373418572,238.9495547,-82.22066225,-22.42870422,-7.773413454
1.041258335,0.146438011,171.9741327,22.85897461,11.36750808,-112.8535849
1.041226864,0.255748723,388.7995629,161.1486674,6.180524566,108.8577251
1.041181803,0.323713167,245.9335018,23.19077895,-5.213358501,-113.1915221
1.041180849,0.332350556,515.9212975,166.3803571,24.6947619,103.6158994
1.041146517,0.449042534,263.9411992,-94.06486861,-38.03549749,4.065642037
1.041145802,0.283893192,245.102326,-82.87087834,8.422522362,-7.123525472
1.041142702,0.327760235,205.9505597,22.16264573,-46.0851725,-112.1597542
1.041139841,0.400494338,153.0215103,-24.59527616,-39.08146644,-65.40045411
1.040997505,0.361446602,398.5155624,-149.880919,13.84866769,59.87951719
1.040978909,0.144626065,214.6045987,19.90843802,30.06446135,-109.9040827
1.040916681,0.251850354,157.8218502,21.16079749,-22.85211328,-111.154787
1.040905952,0.14806602,160.1375517,20.4469095,31.45405767,-110.4428146
1.040903568,0.182086417,144.3504305,21.12029146,-7.668384919,-111.1216361
1.040850639,0.109930823,131.336174,20.11959953,16.59973236,-110.1214283
1.040836573,0.175525066,151.9138521,23.3050487,-2.803938075,-113.3009227
1.040771484,0.260607822,427.3000681,160.0318238,14.57414906,109.9667222
1.040718555,0.261527637,381.1436377,158.7186331,-6.146239021,111.2773932
1.040703535,0.167559665,392.4907014,161.6173604,19.37927978,108.3780551
1.040658474,0.268959664,266.8125003,19.29955268,21.1159546,-109.292493
1.040632963,0.413839833,427.4021824,161.929078,-30.20514936,108.0647236
1.04062891,0.305706104,163.0537837,-19.61171183,-11.43934392,-70.39238767
1.040594578,0.34237677,392.7203444,158.2940211,-12.87486707,111.703406
1.040585518,0.55139982,355.4110036,-138.3839495,-47.14784591,48.38456012
1.040577888,0.258341787,368.5478895,162.5483295,-0.96520671,107.4507754
1.04052949,0.577804731,323.4832413,-124.7594239,-61.15015528,34.75736566
1.040482283,0.230609526,201.3419866,22.79875232,22.5211876,-112.8000657
1.04047966,0.250514667,417.1235911,160.6054228,-13.64876558,109.3968547
1.040478468,0.397940728,224.816075,-73.81717424,-31.20462303,-16.17406343
1.040408134,0.380195167,407.8943001,160.7311407,-20.61615069,109.2674361
1.040358782,0.345110415,380.4873072,-137.879987,16.83994286,47.88376716
1.040335655,0.166727939,415.134227,-107.4633792,21.52725675,109.4210183
1.040313721,0.143178837,157.286811,22.53243834,7.480648092,-112.528392
1.040281057,0.425568823,209.6573969,-68.8779447,-41.84109838,-21.12190572
1.040246725,0.316097622,179.3139332,17.9231293,-36.823678,-107.9302456
1.040025949,0.442048441,360.0184589,-142.0231272,-17.04376043,52.01901566
1.040019035,0.373125788,240.7921053,19.77245968,-21.71685488,-109.7713889
1.040004492,0.110397026,138.7260183,21.7555247,19.50311345,-111.7471419
1.039991617,0.531846727,164.6554801,-35.19299369,-75.02194535,-54.8095836
1.03995657,0.585561725,345.8068268,-135.8941547,-58.78162879,45.89739405
1.039876223,0.264695866,268.8644754,21.58875728,21.82152262,-111.5841295
1.039870024,0.357337857,441.5007048,-163.3956241,22.00240504,73.39853063
1.039777279,0.093414302,131.4103469,22.82974876,14.55075359,-112.8344827
1.039666891,0.397934344,486.4704872,161.732026,4.743201003,108.2634137
1.039644718,0.140476477,177.9728289,22.96751663,14.13099687,-112.9740972
1.039607525,0.683728671,511.6919188,171.461325,-72.33991117,98.53044183
1.039545298,0.384919866,197.3772546,22.22925595,-41.71723523,-112.2223894
1.039495468,0.529949147,392.8795942,-158.3794299,-35.32300816,68.38021914
1.039469004,0.491589123,452.71139,159.3772977,-42.84392621,110.6211261
1.039458752,0.239588754,386.9605051,160.4102479,-4.721143737,109.589022
1.03934741,0.104366751,172.673052,22.33019788,22.74597446,-112.337682
1.039337635,0.104336539,176.0144408,22.56499532,29.3257182,-112.5666146
1.039330006,0.532712896,193.5040921,-52.57426332,-72.07049029,-37.42742687
1.039315701,0.384322365,352.0058334,-137.1160599,-0.738820497,47.12497419
1.039252758,0.213058683,208.7405822,21.12435341,10.28424382,-111.1188085
1.039237261,0.181383532,155.6178352,21.24982465,-21.85661355,-111.2469196
1.039191484,0.391625792,414.5200585,160.4957116,-23.77346736,109.4979806
1.0391891,0.105288142,153.1106196,20.90449873,27.43730237,-110.9019939
1.03917861,0.209445257,173.077207,23.33584236,-28.32860126,-113.3338264
1.039173603,0.418036401,231.9572499,22.40685125,-37.64564883,-112.3991467
1.039134741,0.41032149,188.4939701,-6.992633151,-39.41210315,-83.00408476
1.039080858,0.242436992,161.3862487,22.38767973,-23.57351665,-112.3778298
1.039004326,0.535824314,185.4588531,-17.49064445,-75.32060365,-72.50289744
1.038936377,0.588162405,364.379904,-143.2742538,-55.67216679,53.26966588
1.038916111,0.548538287,455.4619737,160.605697,-43.87849685,109.39296
1.038914442,0.36463042,417.9015505,161.587062,-8.124496571,108.4167164
1.038870335,0.286391378,183.6815774,19.25891538,-37.8482755,-109.2588362
1.038857937,0.454908524,241.9186346,-85.905991,-44.50599932,-4.087837955
1.038787842,0.371601946,381.8909009,-147.9888547,8.007160612,57.99310354
1.038759232,0.637951254,378.8250426,-148.1940273,-69.11530273,58.18716806
1.03875351,0.448682414,486.3901844,159.539402,-9.127025947,110.4643598
1.038713932,0.385847394,193.7783751,-61.20255128,-33.58895704,-28.78933517
1.038674831,0.383805953,416.8108513,-163.1197538,9.270555526,73.11830904
1.038664341,0.328607043,243.0205666,22.17934039,-7.731108323,-112.1823376
1.038650513,0.094792645,140.1501255,23.66026828,16.44630126,-113.656281
1.038628817,0.30436636,166.7055468,17.73078258,-30.71830166,-107.7314249
1.038624763,0.429906972,244.4830757,21.71775784,-36.65897002,-111.7107855
1.038616419,0.283647155,275.4369196,20.30884959,20.45607564,-110.3175463
1.038596869,0.712596732,444.9139663,-158.0523951,-92.28555155,68.04680527
1.03854394,0.454093439,474.6463886,159.0305822,-13.39961828,110.9687443
1.038474083,0.38353913,150.8707294,-26.38568743,-34.21952593,-63.61269604
1.0384233,0.427988072,335.6385661,-129.8496591,-17.7610018,39.8516701
1.038421869,0.143730823,139.0174638,20.07870819,-14.56721489,-110.0743596
1.038409233,0.419637546,334.5864794,-130.186351,-15.64257972,40.18213701
1.038394928,0.378320068,392.2397247,-155.7909149,6.895342917,65.79369944
1.038369417,0.50724319,450.186909,160.9321717,-34.43163225,109.0634325
1.038361788,0.268378949,210.6673717,-47.85005539,21.58682304,-42.15230417
1.03828907,0.48107349,439.3706755,161.6897764,-30.99949178,108.3123784
1.03826952,0.106995788,133.231324,19.50969687,9.026243293,-109.508813
1.038267374,0.113933521,136.3134089,19.54077496,20.50551277,-109.5411468
1.038233995,0.238525441,381.1260088,158.7160656,-3.032281004,111.2766336
1.038163185,0.282690619,212.4944923,22.1899535,-6.772772764,-112.1862118
1.038162231,0.336480546,499.7822405,161.667655,19.69475779,108.3293708
1.038159847,0.362549396,408.4449934,-153.0524492,15.28456593,63.05616808
1.03815484,0.203679014,384.0024388,164.2588503,12.21374235,105.7450983
1.038135529,0.334064519,163.5636051,-17.53825481,-21.6183236,-72.45457595
1.038127422,0.04454734,413.9161093,165.4872147,28.2689318,104.5089525
1.038029671,0.533663953,165.1853627,-26.58390638,-74.28191388,-63.40786766
1.038025379,0.496747313,440.7014279,158.7999728,-36.84368946,111.2040091
1.037993431,0.359907723,373.4197379,-149.3301808,8.137799246,59.32607951
1.037976503,0.274317757,235.5278814,-57.43877312,24.41086414,-32.56451983
1.037976265,0.524886816,447.9544906,161.5822377,-40.45948951,108.4190865
1.037970066,0.323000415,437.8925181,164.0297957,7.331887435,105.96694
1.037865162,0.100930051,133.9165443,18.31501717,10.79554796,-108.3064676
1.037816048,0.266410255,266.3645369,18.46762446,22.3935722,-108.4735329
1.037812471,0.230562958,215.6816669,17.7335409,10.47243538,-107.7338342
1.037803411,0.392033165,505.9932564,168.6859137,9.37754223,101.3126257
1.037777424,0.500055347,239.7109029,19.93710379,-56.32338447,-109.9337078
1.037766695,0.506604477,397.5253489,-160.4485967,-28.56387539,70.457479
1.037743807,0.271878724,379.4357987,161.8725943,0.497232351,108.1270167
1.037703991,0.32082086,483.0318083,164.1713184,18.18025468,105.820703
1.037690401,0.118531032,121.9939048,23.36278497,2.948723604,-113.3596085
1.037672997,0.278161949,382.47783,160.8633504,-7.773951564,109.1302115
1.037667751,0.316704012,498.0684999,163.9457577,23.03399387,106.0486493
1.037656069,0.201904859,167.3918071,22.26965874,32.65919169,-112.2727199
1.037649155,0.480033876,402.5869847,-162.9230694,-20.83474568,72.93053193
1.037623405,0.332845946,235.8609737,21.5137432,-12.01446368,-111.5155285
1.037600756,0.580184489,316.1575958,-121.3158737,-63.44747904,31.31254321
1.03755784,0.172421609,170.5106871,23.95669819,23.10009679,-113.9552066
1.037544966,0.499465897,461.7622637,163.3348697,-28.97357001,106.6591471
1.037541389,0.37842557,348.43886,-139.0718147,-0.588253454,49.06966282
1.037537336,0.096928185,150.7025866,22.62418008,-2.691201326,-112.6193295
1.037532568,0.176771036,195.8702581,20.22352331,13.41510488,-110.2264581
1.037526608,0.191759176,382.0298859,161.8481901,13.4620402,108.1407619
1.037485838,0.668860951,503.1625928,164.1084555,-68.2397258,105.8893874
1.037374496,0.584303652,291.5968442,-96.07802198,-77.60225029,6.079237445
1.037347317,0.302067396,393.4360131,161.976339,-1.583186183,108.0163905
1.037278652,0.298823967,392.5400732,161.3735411,-12.96585144,108.6253243
1.037277699,0.349517621,195.2080177,-61.00054447,-22.87635842,-29.00358464
1.037194252,0.281037918,218.3859265,4.587438133,7.112779508,-94.58118349
1.037162066,0.26428646,156.5353181,17.56668119,-24.14581434,-107.5594333
1.03710413,0.251633385,386.4914584,167.2812389,-6.502704404,102.7221296
1.037051201,0.286317217,204.5318547,-63.38135707,3.294823067,-26.61386605
1.037028074,0.600992283,374.9199426,-148.8947296,-57.46934003,58.89890901
1.036964893,0.365703353,442.258085,163.2590303,0.169370268,106.7322717
1.036947966,0.546353207,211.0561943,-4.814292279,-75.43647599,-85.19168256
1.036857605,0.264194206,161.5515472,21.30265023,-23.42100599,-111.3011095
1.03674078,0.533470213,210.1944498,-61.66818341,-71.31005037,-28.32736337
1.036731958,0.451656818,221.4556409,23.22588812,-52.7587461,-113.2308323
1.036704779,0.261176055,183.6098159,17.85331301,-11.38249581,-107.8479753
1.036702156,0.231462506,404.4472518,161.3987942,13.31240585,108.6004487
1.036701679,0.533839637,413.6745002,-169.6026755,-33.76595893,79.60407413
1.036694527,0.525639699,454.3813342,160.0170832,-37.87215829,109.9860486
1.036525726,0.223645497,168.9930693,21.9659559,-27.82248303,-111.9554291
1.03648591,0.252477336,409.702775,165.1166383,11.39250951,104.872422
1.036458731,0.493866124,439.1937856,166.5720119,-36.24943956,103.4229618
1.036445618,0.514407041,219.6126666,-71.11258145,-63.03951152,-18.89419574
1.036366701,0.550194393,482.0786198,159.9565696,-36.77716272,110.0392449
1.036299706,0.162611954,159.541594,20.1860871,31.42590658,-110.1782385
1.036266088,0.366767536,523.5683154,162.3515413,19.46657543,107.6486525
1.036242008,0.201375549,164.2109032,21.25149321,-3.907663482,-111.2544797
1.036222696,0.319684061,454.9384125,161.5915299,11.75831,108.4061386
1.036193848,0.224224001,406.3580165,162.5417632,-7.454717343,107.4628921
1.036174297,0.488557893,241.799247,19.92587535,-66.23038878,-109.9160348
1.036134243,0.299177272,229.2007851,22.50925283,-4.325020185,-112.5048974
1.036085606,0.326576693,266.8451459,-94.9103648,-0.276473512,4.917998645
1.036058664,0.29070077,406.7838672,162.6756313,5.244990754,107.3180904
1.036022425,0.4267941,159.508932,-40.3143152,-45.14752619,-49.67495444
1.036006451,0.160113348,424.9885968,163.8021893,28.91918246,106.1917521
1.035991192,0.273860788,150.1551076,-36.75657958,1.504549293,-53.2477419
1.035977125,0.235045876,151.111231,19.20999294,-21.61157302,-109.2079527
1.035969734,0.387721081,420.1663289,163.7783312,-13.47114529,106.2176736
1.035916805,0.126869526,146.8782601,23.17448195,22.15091969,-113.1709664
1.035908699,0.261351957,221.6668029,-3.26553912,18.5813076,-86.73132116
1.035841227,0.544494302,465.650737,162.6176536,-39.84670557,107.3797481
1.035811186,0.607429934,322.2386513,-116.7691115,-72.24359464,26.76520113
1.035736799,0.514927503,404.8842797,-166.2346878,-30.05973216,76.23522589
1.035731554,0.370623543,352.2528869,-136.8968687,3.949992099,46.90681921
1.035712957,0.677934065,389.4285899,-132.9397213,-89.82652995,42.93148522
1.035710335,0.394489671,404.9471616,-162.9159696,4.540704562,72.91561301
1.035691023,0.202972036,191.0329019,22.18394246,6.420416561,-112.1791825
1.035681248,0.483660843,274.4131337,-99.64610716,-45.32668191,9.651021061
1.035531521,0.164308097,128.2606324,18.31508562,-11.1011195,-108.3044365
1.035423994,0.398175375,197.1008355,19.59229915,-44.03575371,-109.5822932
1.035379648,0.440988503,223.5020438,10.23139824,-42.81631902,-100.2348518
1.035366297,0.523145552,450.346449,160.2154868,-41.66384792,109.776705
1.035247564,0.200335258,373.0999346,161.8570088,9.7008785,108.1372907
1.035226345,0.604451831,412.5430626,-170.3862543,-53.27628259,80.39165677
1.035134554,0.167580842,171.5337092,23.37471915,34.28104648,-113.3776176
1.035121441,0.496440197,241.8147241,19.40156316,-54.64204123,-109.4101496
1.035109282,0.219219169,368.397312,161.7091737,2.49090373,108.2908732
1.035041332,0.630621785,333.1623179,-110.2256929,-84.23330313,20.22734533
1.035012722,0.159992292,404.4423844,163.1251825,23.51902377,106.8666021
1.03497839,0.636446366,497.3696243,163.2588782,-57.08145313,106.7367287
1.034967422,0.408248117,505.7572094,164.1555038,6.290581836,105.8334573
1.03489399,0.282133537,183.2472987,-53.19196263,0.667564816,-36.80176385
1.034852743,0.399222377,362.1377314,-142.4148634,-3.886138158,52.42212925
1.034839153,0.579535887,282.8000487,-97.71241915,-71.57712562,7.71135086
1.034812689,0.575729345,488.1223849,163.3793315,-42.34459982,106.6216547
1.034751892,0.094583787,154.5321794,20.02400201,21.37046322,-110.0269111
1.034728765,0.406004057,176.3922034,-13.15017288,-39.16971649,-76.85149095
1.034652472,0.337180434,384.2520736,-137.3469041,20.39580982,47.35179051
