X,Y,Z,run_time,distance,delta,axis1,axis2,axis3
0.136754564,-0.199189177,0.598170317,0.947123289,0.255809899,169.4070081,-55.50764309,-0.460625251,-34.48494242
0.405953282,-0.131128419,0.478630861,0.947114229,0.457315441,155.0890689,-17.91694704,-60.71721547,-72.0834574
0.047792389,0.011354632,0.834938598,0.947063208,0.090799578,120.4565229,13.33351397,5.182693892,-103.3263676
-0.321770951,-0.123515835,0.585789336,0.947031498,0.479741859,366.4087597,-158.982117,-28.78891003,68.98730791
0.018989121,-0.145346159,0.583712923,0.946991444,0.253718395,265.8629101,-82.52712905,24.64878955,-7.47861385
0.099884801,0.02259213,0.708008773,0.946942806,0.130397619,193.0586994,12.79337076,27.7956087,-102.7998809
0.396155556,0.075133198,0.52269776,0.946923494,0.434870382,200.1755406,10.72257013,-49.22455318,-100.7194757
-0.211172435,-0.315806073,0.540690762,0.946868896,0.482914347,304.4350613,-123.7856257,-40.25496287,33.79409412
-0.141044391,0.022101594,0.670195802,0.946807384,0.288343105,477.7805123,171.0574781,22.35759479,98.93560339
0.211567969,0.04493299,0.778648387,0.946732283,0.157419199,128.0634694,11.96824543,-17.34819893,-101.9656783
-0.37476916,0.061146655,0.617740295,0.946727037,0.524171288,460.2920656,170.7534657,-46.63643038,99.24307105
-0.169066525,0.025209322,0.804735807,0.946703911,0.280297003,399.2438652,171.5402759,-13.71522209,98.45732449
0.006043258,-0.241083234,0.582004418,0.946648836,0.304820278,243.2734817,-88.54521188,-0.639149707,-1.454598453
-0.197155227,-0.175347379,0.60580482,0.946637154,0.376585793,329.9264058,-138.3704535,-6.214965647,48.37502563
-0.098988611,-0.315229266,0.58453422,0.946624756,0.393079835,267.6296976,-107.4508707,-24.45245247,17.45317212
-0.062331818,-0.305311923,0.591465223,0.94659543,0.3652106,256.9648223,-101.5201606,-19.08549205,11.5170804
-0.110395864,-0.230105135,0.598579366,0.946565866,0.34172495,288.7956032,-115.6101769,-3.98332257,25.60311032
0.318032944,-0.304183045,0.442030016,0.94656539,0.492852052,172.0859536,-43.74034995,-70.34179049,-46.25522556
0.137482741,0.032305711,0.812513399,0.946518898,0.10021641,115.4473555,13.2471321,-6.486634727,-103.2490808
0.063951977,-0.359476388,0.552262315,0.946515083,0.396189279,217.5373334,-79.89585638,-35.20573748,-10.10095882
0.029084214,-0.117106415,0.563597945,0.946512699,0.261370348,271.187031,-76.08516887,31.94698952,-13.91709874
0.375752117,-0.155593979,0.510019349,0.946507692,0.419260636,137.9383257,-22.47746828,-50.75967058,-67.51851662
-0.241518095,-0.222230331,0.579756348,0.946362257,0.440773101,330.3834451,-137.39897,-23.81575794,47.40533704
0.353950429,-0.154674028,0.535358489,0.946320534,0.38659247,135.1426053,-23.58856718,-42.55723672,-66.40697501
-0.15449353,-0.107701866,0.601829221,0.946312666,0.330183012,365.3246656,-145.1427306,13.42860237,55.14604115
0.004950984,-0.253461276,0.584067784,0.946260214,0.311170339,242.1305848,-88.89943385,-3.769664591,-1.098766929
-0.366287074,-0.207466542,0.48993276,0.946245193,0.582463409,360.3022935,-150.4564817,-57.57280962,60.46247053
0.072489625,0.012960345,0.77501375,0.946221352,0.084260066,138.6240546,10.08814872,22.0829542,-100.087097
0.329448881,-0.140076097,0.552276753,0.946209192,0.354932955,139.4158726,-23.05033349,-32.96199963,-66.94358116
0.30465973,0.058697712,0.708118095,0.946197748,0.258711134,157.632405,10.92698587,-32.99165425,-100.925619
0.100224518,-0.132697772,0.582279172,0.946135998,0.238278394,199.6316773,-52.91122,19.13857171,-37.08656701
-0.122399762,-0.343842302,0.565645688,0.946004152,0.434238568,270.523031,-109.5770215,-35.14622214,19.57805422
-0.091623909,-0.428868737,0.439194782,0.945925236,0.555918648,286.845469,-102.0440023,-69.2545298,12.05510626
-0.105122517,-0.359005835,0.540542878,0.945890427,0.450493482,272.3463304,-106.3049627,-38.28321987,16.31230762
0.342269582,0.071663141,0.585712684,0.945889235,0.356139351,196.1074254,11.84353753,-30.3920264,-101.8360465
0.005902556,-0.258025036,0.58933774,0.945780277,0.309992981,239.1917785,-88.67000315,-4.845429126,-1.325767885
-0.217883098,-0.372963196,0.465571789,0.945779324,0.562056886,312.9160952,-120.2775721,-64.06791417,30.27018006
-0.187137566,-0.30643924,0.556398336,0.945725441,0.453901855,300.5016876,-121.427896,-33.23911725,31.42849863
0.413177081,0.070145904,0.540358744,0.945710421,0.434081475,209.0287941,9.654153818,-59.94775356,-99.65628342
0.013595497,-0.385913709,0.541112913,0.945648193,0.430500206,229.9767757,-87.96590881,-42.49107432,-2.035716424
0.10225178,0.0237063,0.753010636,0.945636749,0.100642432,157.3339043,13.0098155,20.18465376,-103.0126537
0.066713217,0.013049359,0.79282903,0.945553064,0.080892615,123.3640931,11.11686237,18.76185522,-101.1199047
0.422075254,-0.039477056,0.481960866,0.945523739,0.460925415,177.1833496,-5.358992427,-59.20811454,-84.63713631
0.30934776,-0.053466787,0.575473276,0.94550705,0.315097971,166.7039708,-9.823097333,-19.85751889,-80.18588761
0.407732553,0.086550898,0.530031432,0.94547534,0.441829026,206.5060062,11.96685013,-56.53477285,-101.9740527
0.243649084,0.051356699,0.632464826,0.945457935,0.254472607,190.8901474,11.92576518,-2.716830369,-101.9248785
0.379630664,0.058193469,0.542924177,0.945438862,0.405058161,196.8394884,8.698927338,-41.72510566,-98.69602158
-0.152147542,-0.092052383,0.613782489,0.945358753,0.319019091,371.345452,-148.852485,16.12467922,58.85055034
-0.099477378,-0.162536173,0.613030358,0.945353508,0.296668311,311.5649545,-121.4930067,12.80019379,31.49537664
0.335276927,-0.061539077,0.563116943,0.94533205,0.341773013,164.8923475,-10.41676048,-27.66057361,-79.57993113
-0.132284783,-0.342080126,0.54688464,0.945331812,0.448895618,281.9070974,-111.1256916,-35.80369959,21.13219551
0.401646325,0.065009488,0.518650886,0.945225954,0.438317809,196.6697812,9.177907743,-50.80395128,-99.16786325
0.155205997,0.030730659,0.667787918,0.945165157,0.177279222,199.4706822,11.23367226,18.73475297,-101.239764
0.05329617,-0.252244618,0.58638573,0.945163727,0.29775589,219.1159293,-78.08806062,-4.828497882,-11.91286661
0.035545278,-0.44298138,0.437042203,0.945142269,0.53777438,264.6711748,-85.39565656,-74.80990295,-4.606453566
0.038350381,0.006381118,0.828311292,0.945129871,0.091109917,105.6117984,9.402018316,11.41034149,-99.39578277
-0.297171644,-0.105376068,0.583702379,0.94512105,0.45722721,377.5647967,-160.4927927,-20.1394216,70.50102082
0.197637704,-0.274892187,0.577772829,0.945120096,0.331251835,162.4472852,-54.30263616,-26.85921692,-35.69886715
-0.064949938,-0.19721969,0.593586758,0.945111275,0.303154686,286.5333157,-108.2495844,8.293874698,18.2465163
0.356357368,-0.109972512,0.535176008,0.945099115,0.379872285,153.5700784,-17.16590569,-38.01753466,-72.83445012
-0.033333472,-0.330517575,0.586914858,0.945082903,0.37408071,242.91923,-95.74095955,-24.99246837,5.745002736
0.016416502,-0.35411732,0.568307797,0.94505024,0.388966324,228.4977314,-87.32837127,-31.74369934,-2.671355144
0.178074786,0.033793339,0.65310675,0.945003986,0.198734558,198.3437951,10.77539926,13.90757749,-100.7701128
-0.169124258,-0.384216099,0.488371491,0.944954157,0.528687968,285.7354548,-113.7424398,-57.00823572,23.73921882
0.297995911,0.050986855,0.716603562,0.944935799,0.246602342,152.9561139,9.687749572,-32.06121641,-99.68314776
0.296410267,-0.280729859,0.507603298,0.944903851,0.423201383,144.0248825,-43.45919327,-51.45135804,-46.53310899
-0.223116102,-0.313628455,0.541094058,0.94487524,0.489293025,305.256361,-125.4445229,-42.03081516,35.44521263
0.143714893,-0.1413673,0.592050832,0.944842815,0.236354102,162.6971416,-44.55020489,9.855180968,-45.4518909
0.143016962,-0.191760336,0.601678649,0.944842339,0.249957669,163.2962888,-53.262816,0.186404066,-36.72977779
0.247686431,-0.061435476,0.592394325,0.944811344,0.263380471,158.3017025,-13.91120275,-4.044885898,-76.08850311
0.259231376,0.048169458,0.739499977,0.944800138,0.206114083,132.7973143,10.55008209,-20.95677515,-100.554172
0.157342936,0.029394396,0.788513166,0.944787264,0.10904362,100.4001053,10.55492446,-1.280680107,-100.5467721
-0.016429279,-0.402743254,0.50668217,0.944660187,0.471383575,245.6816469,-92.320196,-49.3450857,2.315389491
0.021862991,-0.225528572,0.598321571,0.944657803,0.27876794,227.4231958,-84.48376153,3.428861815,-5.514311148
0.099030983,-0.298532667,0.581577258,0.944610357,0.329831166,201.0829383,-71.66509739,-19.94310026,-18.33724562
-0.075892259,-0.018111397,0.827144518,0.944537878,0.179724482,145.4341555,13.42897244,25.62350785,-103.4294897
0.094914681,-0.396013034,0.510266755,0.944510937,0.449876495,209.6058511,-76.53744416,-50.98442708,-13.45451544
0.022667092,0.003941347,0.810900831,0.944507599,0.098670714,118.8173031,9.956726902,21.24729747,-99.95227658
-0.254737036,-0.2793583,0.561180744,0.94448781,0.483865723,312.6838322,-132.343264,-39.69569236,42.3415461
-0.056506063,-0.008868923,0.825712435,0.944414377,0.163522285,127.1360924,8.907983615,25.17488105,-98.91092027
-0.194290618,-0.395454062,0.433246158,0.944403887,0.582588017,318.6751802,-116.1500821,-71.06730892,26.15360329
-0.1466153,-0.170468977,0.61333445,0.944399834,0.332305502,313.60042,-130.7201604,3.90269715,40.72398707
0.382638507,-0.115561024,0.519201823,0.944347858,0.410088208,148.8604365,-16.82060552,-47.79594811,-73.17561838
-0.145699224,-0.129758687,0.588623653,0.944278002,0.336017458,354.8247111,-138.3341268,11.5053733,48.33428559
-0.393259218,-0.190137013,0.451955762,0.944271564,0.62121043,387.7758854,-154.1812036,-67.59328128,64.18155004
0.183616684,0.039134801,0.652673943,0.944257259,0.203903386,197.9888282,12.00320366,12.2857449,-102.0009384
-0.112028651,-0.424823479,0.443576887,0.944244623,0.557680881,293.1619979,-104.75745,-69.70702362,14.75595772
0.124919046,0.025330121,0.776498721,0.944224119,0.095001452,124.1036576,11.42990985,10.32366945,-101.4254833
-0.25635662,0.038661658,0.642752279,0.944216967,0.403649512,458.14294,171.4017631,-5.815659496,98.59148421
0.202056075,0.03576991,0.733605137,0.944192648,0.160153546,135.3142739,10.06755534,-0.486803606,-100.0662929
0.134069869,-0.369522949,0.534118007,0.944192171,0.415787724,193.6779125,-70.07458867,-45.12048825,-19.91522993
0.118773948,0.02018489,0.655234309,0.944163561,0.17463176,215.7286766,9.603089245,29.06384088,-99.59980237
0.385812354,-0.090621334,0.523729449,0.944132566,0.406475702,155.836549,-13.23422351,-46.41839224,-76.76951174
-0.138887783,-0.253010121,0.580311553,0.944084883,0.381860763,300.2691729,-118.7812844,-12.9793454,28.7765076
-0.172244555,0.028774976,0.678195045,0.944081545,0.313066865,461.345288,170.5472848,13.85532096,99.44826233
0.019527903,0.004245227,0.81136631,0.944078445,0.101289107,123.6737794,12.16687482,21.5714864,-102.1611296
0.38582649,0.020231098,0.530897204,0.944075346,0.408208486,190.0118085,2.986030779,-42.63919452,-92.98364251
-0.261117622,-0.322852132,0.513674043,0.944058657,0.534299941,311.3734947,-128.9815615,-54.75250974,38.98629272
0.1044756,0.022629073,0.803210844,0.94405055,0.082838846,100.6253039,12.25402537,7.446588899,-102.2559278
-0.12064861,-0.250775044,0.588287453,0.944047928,0.36477898,291.6384105,-115.7106257,-10.12151584,25.71412984
-0.014161605,-0.314348641,0.588034331,0.943987608,0.355354469,240.0818487,-92.56165701,-19.94405128,2.565052162
0.09426261,0.020198123,0.82606578,0.943958044,0.081809918,113.6627737,12.06838675,-0.786198099,-102.0642658
0.042434588,-0.412966684,0.48819364,0.943957329,0.480454998,229.51805,-84.14807815,-54.84884603,-5.849449496
0.390847608,0.080031729,0.56040201,0.943954468,0.408833532,190.3495952,11.59054974,-48.68347432,-101.584181
0.404914547,0.072814248,0.535455946,0.943948269,0.43202593,197.0584852,10.17723518,-53.61740564,-100.1688999
0.302370821,0.058279394,0.634344704,0.943944693,0.293657146,180.0412075,10.88883556,-19.18425079,-100.8822177
0.132956106,-0.429084451,0.389193877,0.94389677,0.560318505,259.5962669,-72.79946517,-85.04258263,-17.20096927
-0.217041424,0.031645167,0.685073783,0.943896532,0.350704217,438.3617755,171.6782758,1.953771164,98.32102211
0.015412816,0.002421616,0.829480836,0.943881989,0.105367667,109.7614076,8.836202762,14.80579514,-98.83201986
-0.076412816,-0.39770908,0.508334326,0.943867207,0.484876066,260.6215303,-100.8913221,-50.07485472,10.89801267
-0.105916125,-0.131432761,0.583856935,0.943853855,0.312187913,349.7368173,-128.8387373,18.48162699,38.8407517
-0.20834595,-0.387255938,0.440362865,0.943834782,0.58059183,321.000217,-118.2650437,-70.11520193,28.26856628
-0.156854402,-0.144838581,0.595722998,0.943828821,0.343115467,341.0762459,-137.2582949,6.794969773,47.25964364
0.339408417,0.063530464,0.57549032,0.943800926,0.357835283,200.1201059,10.61934979,-28.89541984,-100.6150413
0.320556727,-0.241455181,0.520383602,0.943798542,0.407314339,129.7057585,-36.97207544,-48.4358281,-53.02560054
0.249485832,0.039418489,0.674836836,0.943774939,0.225402942,162.8433945,8.954730775,-6.055329234,-98.94636169
-0.06826794,-0.399970854,0.506794734,0.943707466,0.484553649,258.4713127,-99.7014154,-50.41969633,9.704970385
-0.188854122,-0.254027716,0.582279584,0.943706751,0.414108433,310.5627586,-126.6105854,-20.49488881,36.61690902
0.23462288,0.042336325,0.602761261,0.94369483,0.267696829,202.3399876,10.25012122,0.401389128,-100.2537385
0.195237056,-0.387839574,0.46917968,0.943670988,0.482335127,201.9406042,-63.26300297,-65.58200982,-26.72930173
0.121884601,-0.307859521,0.568066988,0.943663359,0.346740874,197.508504,-68.38406616,-24.76916552,-21.61189099
0.391266704,-0.170085787,0.473624819,0.943613529,0.459043586,144.096454,-23.50997249,-60.82002724,-66.48810624
0.16072178,0.031020299,0.806417395,0.943613291,0.110356723,118.2603789,10.90255745,-11.43183945,-100.9013783
-0.142415192,-0.032022158,0.614694002,0.94356513,0.310432569,420.1433807,-167.3611953,24.55307549,77.36757787
-0.076346958,-0.115551903,0.595531477,0.943548441,0.281297122,344.8740074,-123.4204679,26.9262313,33.41921676
-0.314024763,-0.230350846,0.528646202,0.943544149,0.526816268,345.7837799,-143.7225815,-43.78597566,53.7302326
-0.033383864,-0.227595442,0.598365994,0.943542719,0.2997472,255.140087,-98.3236433,2.537961477,8.32532442
-0.013958897,-0.313155406,0.58697201,0.943512201,0.355100001,240.7800334,-92.53396838,-19.61054282,2.531592982
0.42540399,0.048792912,0.522630987,0.943448305,0.448369078,217.5896957,6.561950004,-67.32277971,-96.55134743
-0.009647764,-0.227855475,0.596465449,0.943422794,0.291661178,244.2456462,-92.40285831,3.025731842,2.400512083
0.18919527,-0.019336879,0.591868677,0.94338131,0.239038011,192.7570828,-5.858753658,12.86089384,-84.1463197
0.351272702,-0.271569147,0.331475253,0.94336462,0.580638194,218.1843355,-37.72322635,-99.40563268,-52.27145894
-0.32736126,-0.207945234,0.541614862,0.943356991,0.523883869,348.099323,-147.5587005,-43.11856659,57.55775672
0.349401149,0.06261372,0.566191778,0.943346024,0.370373092,200.239697,10.14321782,-31.89441134,-100.1357133
0.384035637,-0.023917464,0.531869959,0.943339586,0.399941867,177.5607002,-3.54759374,-42.06596785,-86.4460607
-0.351290021,-0.225045558,0.511412841,0.943327904,0.563750517,350.1443304,-147.3715453,-55.74421385,57.37467503
0.012269551,-0.448599494,0.395225547,0.943283796,0.574329164,287.0490606,-88.4174128,-82.97827275,-1.575472793
0.120977909,0.027293203,0.778742727,0.943223476,0.095001482,125.4449003,12.6794142,10.57126619,-102.6800341
-0.110020049,0.018707401,0.804420744,0.943188667,0.222381259,369.5106012,170.3820244,5.904955544,99.61861152
0.373439631,0.017484509,0.542083458,0.943158388,0.391313765,190.0895168,2.697049438,-38.18269744,-92.70200858
0.195627648,-0.07291683,0.59473537,0.94314909,0.235917072,154.0276325,-20.41949058,8.01336684,-69.57479143
0.114231257,-0.16184715,0.583444335,0.943128586,0.248214133,188.9445245,-54.76344722,10.60318529,-35.23655762
0.413815641,0.086110679,0.501905305,0.943106413,0.464089427,210.5891537,11.77166526,-58.61294286,-101.7695298
-0.194722227,-0.092015199,0.598430321,0.943105459,0.362100899,373.5168077,-154.7285021,6.337462641,64.72937216
-0.050856664,-0.007842856,0.813237792,0.943097591,0.157709649,133.9997341,8.750408073,30.07760473,-98.75880072
0.420556237,-0.055078562,0.479193031,0.943041325,0.461410431,173.674712,-7.445499476,-59.37816722,-82.54578637
0.19601441,-0.215038646,0.576783231,0.943034649,0.296131348,159.6490544,-47.63244727,-13.67404527,-42.35983688
0.057697444,0.010169599,0.824064711,0.943026781,0.082080198,100.3468932,10.0353073,9.670299858,-100.0310471
0.078725037,-0.274137571,0.581649161,0.943011522,0.313163607,210.5213591,-73.99488755,-12.05553142,-16.00382496
-0.040424718,0.006424466,0.840867733,0.943004608,0.156689631,438.7478392,170.9937894,-6.981306195,99.00735427
-0.268602288,-0.282014231,0.528937944,0.942997456,0.512153156,325.1088144,-133.6204643,-43.78436253,43.62016769
0.227107709,-0.020964398,0.589124408,0.942937613,0.257995337,177.6304654,-5.294175438,2.906727264,-84.69997725
-0.279809852,-0.157716319,0.5810231,0.942934036,0.452069765,357.8173391,-150.609011,-21.81204065,60.60938277
-0.31648137,-0.220851501,0.555335401,0.942909718,0.512012401,336.9688368,-145.1082633,-42.57639077,55.10945889
0.226587075,0.020048133,0.602918768,0.942871809,0.255757466,191.6172237,5.035068257,3.232987293,-95.02870077
0.139455963,-0.426854529,0.376037284,0.942831039,0.569239347,260.5944722,-71.92274989,-86.42025153,-18.08459771
0.163204232,0.037142319,0.795811175,0.942798376,0.117534903,108.2764767,12.84592442,-6.421551758,-102.8372774
0.166815975,0.026195495,0.741134643,0.942798138,0.129383992,137.1832459,8.956147403,7.597715173,-98.95365093
0.165119212,0.031136096,0.726962135,0.942750692,0.139680678,152.6854095,10.64740368,10.01984761,-100.6423512
0.332143681,0.051298106,0.638863376,0.942734718,0.310050972,165.103737,8.759309383,-28.85741999,-98.75589723
0.347105792,-0.075720703,0.552107175,0.942623854,0.358261951,162.2516861,-12.2901316,-32.13255753,-77.70725996
0.203933598,0.045541288,0.773401128,0.94260335,0.153558065,117.7640313,12.56428331,-11.60317324,-102.5562419
0.396802624,0.033296813,0.5567381,0.942597151,0.402023636,175.4933131,4.814608339,-48.02185003,-94.82021681
0.22781454,0.044596931,0.757922613,0.942516327,0.17423084,121.0945206,11.10083346,-14.55395807,-101.1070407
0.379087373,-0.197436424,0.466301583,0.942508221,0.464194992,137.6952157,-27.49614227,-61.44502111,-62.49574336
0.110801176,-0.13639532,0.589645595,0.942480564,0.232810948,188.0619498,-50.93580409,16.69172511,-39.05607511
-0.362097891,-0.169707048,0.530072678,0.942471743,0.549226162,361.4109987,-154.9047265,-47.85674977,64.91201033
0.168533968,-0.412822969,0.413795791,0.942427635,0.534701541,233.9166396,-67.7768767,-77.06480685,-22.22935419
-0.280841214,-0.229020039,0.558040154,0.942427397,0.484989804,337.3361132,-140.8200525,-34.28220163,50.81968855
0.109966445,-0.211940886,0.589656228,0.942420244,0.267326962,187.8658739,-62.55721504,0.13571565,-27.4458604
-0.114197114,-0.110276755,0.586837203,0.942361355,0.311428896,366.4503434,-136.0271463,21.28510914,46.03383198
0.167458274,0.031456467,0.726701952,0.942348957,0.141178098,152.2719517,10.67172567,9.483767228,-100.6705475
-0.167171044,-0.119501989,0.615184369,0.942337036,0.333911286,349.6545417,-144.464837,8.897860916,54.47297004
-0.126290157,-0.05859344,0.598526877,0.942298412,0.307660298,406.2604195,-155.1429081,26.6940418,65.13694418
0.089852974,-0.317098906,0.563459563,0.942279577,0.355862774,211.5876295,-74.16265747,-24.42681789,-15.83540848
0.160178611,0.031242176,0.797532671,0.942229986,0.110805197,103.0556864,11.01196861,-5.810253285,-101.0094689
0.11650253,0.025558275,0.81704114,0.942218065,0.087646255,106.4025059,12.34878907,-1.870196157,-102.3497976
0.146695897,0.00616158,0.596304242,0.942217588,0.228031161,224.6889621,2.374050387,24.60758654,-92.36556919
-0.109749071,-0.056767787,0.575842932,0.94220233,0.312383909,417.8793526,-152.6142479,31.23983708,62.60934355
0.274578377,0.01166801,0.591307529,0.942185879,0.289330317,189.5452196,2.414557092,-9.17269495,-92.40936734
-0.311802622,-0.243538124,0.538385392,0.942177057,0.524418358,334.0303256,-142.0242109,-46.17542321,52.02045864
0.401992507,-0.074289565,0.513701657,0.942172766,0.42412243,158.8630928,-10.45366752,-51.65722357,-79.54251184
0.250043173,-0.104662566,0.582069135,0.942150831,0.276905555,144.0285113,-22.73078644,-8.352758651,-67.26784996
-0.155132012,-0.043579358,0.594199053,0.942128897,0.332455465,418.8742044,-164.2803506,20.68326068,74.28805302
0.136315943,0.024453576,0.604573729,0.942101717,0.224476945,239.0564171,10.13596121,26.80491614,-100.1409466
-0.206296855,-0.349530134,0.507853633,0.942068577,0.517039032,299.8950321,-120.5339866,-50.44618046,30.53471058
-0.190319858,0.032821481,0.620058952,0.942059278,0.356989038,486.6781205,170.189348,12.03873484,99.80971769
0.224963537,0.033004683,0.766197659,0.942036152,0.162975479,118.3039709,8.369844598,-15.90308787,-98.37020971
0.195527174,0.034477957,0.787390008,0.942033052,0.13732947,118.1605453,10.02309834,-14.19112371,-100.0122659
0.22079918,0.048848439,0.643496269,0.942027092,0.233015435,186.8120749,12.45021913,2.870348908,-102.4575925
0.393212261,-0.056725757,0.515739217,0.942010403,0.416193245,169.0065026,-8.224432401,-46.90838502,-81.77722421
-0.119935981,-0.254021393,0.589691039,0.941995859,0.365219789,289.8289613,-115.292447,-10.79280329,25.29673458
-0.095458122,-0.01424979,0.814303145,0.941923141,0.198813636,138.9491841,8.496568776,32.8587427,-98.5025056
0.028826666,-0.133250336,0.573150532,0.941905975,0.256638827,265.0212825,-77.76167179,27.44334137,-12.23145287
0.021531512,0.004413471,0.828711112,0.941892624,0.101734272,113.1205496,11.51306697,14.16845314,-101.5209393
0.209339704,0.044091693,0.601775195,0.941843987,0.257220118,212.9322739,11.91711893,6.736355537,-101.9157502
0.418949455,0.074068903,0.506600272,0.941813946,0.460887877,210.7949637,10.0091065,-60.64522165,-100.0039946
0.030080975,-0.124162978,0.820380565,0.941770077,0.094291963,357.3367321,107.7277162,28.82000939,-99.41629447
-0.210217483,-0.167470268,0.599014633,0.941726208,0.388260698,339.2354809,-141.4378874,-7.51821677,51.4394153
0.193813283,0.023045114,0.603902981,0.941610813,0.241123322,210.510107,6.805518318,11.63335892,-96.80971626
0.137770798,0.014036997,0.578588322,0.941567421,0.245280873,243.4629923,5.849580232,26.90008312,-95.84048621
-0.083677479,-0.423741439,0.475662943,0.941564322,0.52600952,274.5968655,-101.1541062,-64.01792652,11.16544469
0.2831377,0.047434079,0.696585352,0.941560268,0.241703447,145.8392499,9.533846672,-19.18891633,-99.52589116
0.07347793,0.012942476,0.804097497,0.941543818,0.076880269,105.2560825,9.950181653,14.14232554,-99.95105134
0.231680969,-0.09478128,0.593637136,0.941536188,0.255971938,141.3473281,-22.22968808,-2.766609904,-67.76636576
0.29590162,-0.105075285,0.583593908,0.941461086,0.303431896,143.3357835,-19.56777193,-19.77906415,-70.43001721
0.066085758,0.011517289,0.779119107,0.941384077,0.083646944,135.8784416,9.937619462,22.40207552,-99.93435104
-0.169351815,-0.399940592,0.46454666,0.941327572,0.5531135,301.1544028,-112.9654017,-65.65510867,22.96584471
0.407368716,0.043191211,0.570814687,0.941326141,0.403833051,201.3601079,6.071841285,-59.70115778,-96.06153218
0.263998088,0.04977457,0.747804136,0.941320419,0.208097771,147.527865,10.65605879,-28.38389171,-100.6557693
0.29865555,-0.046748901,0.584399569,0.941311359,0.301529394,166.8333387,-8.878112681,-16.56135374,-81.11704108
-0.248217683,-0.162663376,0.607395289,0.941305637,0.413705348,342.0606371,-146.7810567,-15.06426512,56.78447062
0.045022864,-0.378584796,0.532572671,0.941268921,0.425365061,226.7758867,-83.20180968,-40.83085939,-6.789411501
-0.07434345,-0.01327074,0.811604749,0.941266537,0.178527124,142.0663072,10.11250133,32.75646178,-100.1127949
-0.339954863,-0.141917305,0.55830627,0.941246748,0.511336518,368.0157991,-157.3582046,-36.25628814,67.36877487
0.038926247,-0.160254037,0.584281729,0.941234589,0.253254806,245.8708051,-76.37356997,19.55349905,-13.63413802
0.297929989,-0.104123271,0.583659351,0.941216946,0.304570043,143.9400928,-19.24616756,-20.22275511,-70.75253367
0.05810744,0.005011107,0.758196828,0.941215992,0.091527926,147.1051901,4.997243746,28.62013288,-95.00221039
0.14757752,-0.413335726,0.452846496,0.941213369,0.50438296,223.3232823,-70.33515147,-69.20100437,-19.65373658
0.132976105,-0.016689284,0.571765154,0.941188812,0.243734677,222.2872156,-7.121474313,28.0968489,-82.87551937
0.235289329,0.048490545,0.709733958,0.941138029,0.201085608,150.2770586,11.67114973,-6.512891684,-101.6707284
-0.213573245,-0.103990639,0.609844899,0.941128016,0.372486336,360.6554152,-154.0595422,0.630693638,64.05000846
-0.034276186,-0.006448068,0.803855174,0.94111681,0.142716136,140.7828614,10.61550747,31.60175427,-100.6096973
0.255250946,0.009547979,0.595564629,0.941037178,0.274090861,188.4974493,2.123156323,-4.065927741,-92.11383885
-0.094489025,-0.368236735,0.545763297,0.941003799,0.448966315,263.1348898,-104.4075467,-40.32026435,14.404754
0.257636899,-0.128195009,0.580807132,0.940979958,0.286854887,135.2083972,-26.47116616,-12.74241722,-63.52501635
0.217090422,-0.217591121,0.58089973,0.940975189,0.301947972,149.6227773,-45.0833631,-17.98190947,-44.91016005
0.318656593,0.058673805,0.674257736,0.940965891,0.284415197,149.5647357,10.41204829,-29.36008912,-100.4091662
0.099405188,-0.401307564,0.497849503,0.940964222,0.462110036,210.3141427,-76.10323761,-53.86986282,-13.88562521
-0.343449998,-0.162913067,0.542652518,0.940961838,0.525858302,365.1022359,-154.6390495,-40.31805448,64.63986412
0.2137238,-0.035408344,0.592202036,0.940951586,0.247040055,173.4295111,-9.385400154,5.928342912,-80.62342219
-0.069954073,-0.39762615,0.505385267,0.940948725,0.484375929,260.9060914,-99.9931485,-49.63486316,9.999308901
-0.074685026,-0.21956996,0.604740302,0.940884352,0.311659878,272.7061427,-108.806806,2.086838013,18.80506841
0.168709673,0.003206092,0.586165084,0.940875292,0.242205556,218.8362894,1.115144767,18.53622375,-91.11701095
0.266498875,0.051395178,0.647485548,0.94085145,0.258576348,179.5777745,10.93826665,-9.360732297,-100.9332973
-0.105269798,-0.021389754,0.818815658,0.94071579,0.207094644,146.6962471,11.4918663,30.98141684,-101.4943271
-0.317329699,-0.048921918,0.582945692,0.940683842,0.473045512,398.224372,-171.2534392,-21.76741994,81.25739323
0.216957527,-0.008665139,0.59097462,0.940627337,0.253650438,187.9652843,-2.265323085,5.77975372,-87.72988398
0.209009557,0.031632005,0.725107117,0.940622568,0.166512855,137.1970874,8.633644819,-0.773589528,-98.63891333
-0.303211062,-0.330152849,0.400807015,0.94059515,0.633091501,372.158293,-132.5483093,-81.41110478,42.5392899
-0.264214633,-0.119521204,0.591964291,0.940548182,0.426532049,368.3501452,-155.6778612,-13.18076901,65.68574978
-0.391763241,-0.17551051,0.482309138,0.940492153,0.600061979,380.3434006,-155.883549,-62.3276226,65.88188975
0.291948526,0.057540167,0.700988914,0.940436363,0.251112225,142.4080757,11.17204462,-24.0463873,-101.1731002
0.166549707,-0.407493586,0.462668994,0.940397978,0.495624265,221.1442615,-67.78572608,-70.82901321,-22.21176315
0.025760029,0.004148609,0.762875412,0.94038415,0.10695688,154.6216036,9.029889259,33.49408665,-99.03199727
0.163102501,-0.193045062,0.596646809,0.940336466,0.259121377,158.2343509,-49.78606265,-3.353517343,-40.20924167
