x,y,z,run_time,distance,delta6,delta3,joint1,joint2,joint3,joint4,joint5,joint6
0.298440167,-0.174122503,0.317759858,4.9,0.208642337,2.010713223,0.928108141,0.508246349,0.401072704,0.018789089,0.376919308,0.507964441,0.197721333
0.140227323,0.019182757,0.560990773,4.3,0.183783426,1.010241157,0.750863898,0.138822748,0.264145667,0.347895483,0.071684144,0.179214016,0.0084791
0.265680214,0.223372245,0.479166255,4.9,0.228935922,3.13646941,2.144524001,0.701748474,0.530068324,0.912707203,0.34451664,0.319501921,0.327926848
0.026368571,0.150123474,0.606885037,4.899999999,0.334519805,2.94457167,2.31181716,1.382200679,0.037097142,0.892519339,0.177638056,0.165351181,0.289765273
0.23208281,-0.185253906,0.47093353,4.75,0.193037728,1.893026634,1.277371122,0.671139599,0.214316626,0.391914896,0.048326923,0.336910593,0.230417997
0.350162734,0.06445865,0.094096871,4.8,0.351172155,2.324945753,1.154742333,0.182227219,0.933768323,0.038746791,0.316682562,0.452769628,0.40075123
-0.032651789,0.349463106,0.135002694,4.95,0.546075488,3.76707352,2.631647354,1.680509687,0.803128233,0.148009434,0.376328342,0.372962643,0.386135181
0.24427567,-0.034206376,0.293658594,4.550000001,0.141493235,1.955710555,0.690263799,0.137836758,0.028924757,0.523502284,0.438415274,0.478283872,0.348747611
0.20350158,-0.182684181,0.293470801,4.65,0.236147626,1.551348315,1.254402522,0.733581737,0.090637497,0.430183288,0.062940731,0.05837177,0.175633291
0.180144452,-0.295608032,0.323531203,4.55,0.325550222,2.154751654,1.428216546,1.010004433,0.375970198,0.042241915,0.465861758,0.047423655,0.213249696
0.098487261,-0.020903537,0.503621514,4.649999999,0.1852478,1.973628258,0.857345055,0.143587616,0.564668307,0.149089132,0.405597211,0.431480841,0.279205151
0.380055215,-0.143636885,0.302879748,4.95,0.222328673,1.950954877,1.476168586,0.361868034,0.683447266,0.430853286,0.023494235,0.186204485,0.265087571
0.385747556,-0.05272338,0.252340566,4.850000001,0.219453016,1.825156104,0.982943177,0.134279934,0.652837423,0.19582582,0.236751402,0.337126215,0.26833531
0.296751672,0.201733241,0.237688078,4.899999999,0.279739368,2.215664161,1.173117389,0.594983987,0.546231256,0.031902147,0.348804414,0.332960829,0.360781529
0.260292608,0.038483437,0.542935894,4.0,0.120419096,1.589014294,1.184584189,0.157527254,0.249260492,0.777796443,0.250221057,0.11361381,0.040595238
0.143632707,-0.082815695,0.60273101,4.55,0.228382637,2.062281302,1.487700212,0.522622135,0.052460705,0.912617372,0.003978548,0.399016707,0.171585835
0.392462711,-0.018987065,0.250340893,4.75,0.219353111,1.368031726,0.930439121,0.050866895,0.673476372,0.206095854,0.188040858,0.16851866,0.081033087
0.326195506,0.218359143,0.252666931,4.9,0.286934058,2.379975698,1.477672003,0.588690835,0.66737485,0.221606318,0.230679523,0.360562715,0.311061457
0.001429482,-0.174750326,0.159893197,4.8,0.416332524,3.202032483,2.778374443,1.560325517,0.155505889,1.062543038,0.033314124,0.108024161,0.282319755
0.287571016,0.050036417,0.297203314,4.8,0.142493575,1.597011835,0.637929847,0.169998804,0.161539172,0.306391871,0.366166237,0.353209526,0.239706224
0.245644193,-0.129144703,0.282373982,4.55,0.19658667,2.051131991,1.006656884,0.482786873,0.126556102,0.397313909,0.218144476,0.514711483,0.311619149
0.070914963,0.042551242,0.604738305,4.65,0.266504858,1.925407949,1.391291898,0.52722184,0.253508973,0.610561085,0.067631498,0.336044965,0.130439588
0.326349429,0.142779506,0.258653642,4.85,0.230217552,1.657256577,0.917982648,0.411803726,0.499976331,0.006202591,0.091427063,0.591803475,0.05604339
0.001152339,0.036793016,0.592369569,4.699999999,0.313932624,3.01160037,2.476479648,1.568102024,0.482279463,0.426098161,0.237365838,0.238275416,0.059479469
0.384071078,0.105036021,0.332524164,4.15,0.184740661,2.30824337,1.378332639,0.278712552,0.646489911,0.453130176,0.336251554,0.287016282,0.306642895
0.200307162,0.257485904,0.454760813,4.649999999,0.267211462,2.120043544,1.724820642,0.907094927,0.32001952,0.497706195,0.1552372,0.187184953,0.052800749
0.161292356,-0.005345362,0.411624673,4.9,0.106943732,1.923483053,0.992606018,0.04152913,0.456766493,0.494310395,0.071205222,0.582649551,0.277022263
0.177558663,-0.137652588,0.569126021,4.399999999,0.21569914,2.371120257,1.690084866,0.678084113,0.185099401,0.826901352,0.272867538,0.352202901,0.055964951
0.185005491,-0.102675463,0.2956957,4.5,0.187076498,1.909113331,1.411939276,0.507244837,0.185311185,0.719383255,0.012871777,0.168242738,0.31605954
0.12633413,0.02664245,0.544116106,4.2,0.183528187,1.120205293,0.762813672,0.220232138,0.364586377,0.177995157,0.17389706,0.001013752,0.18248081
0.353529405,-0.116301447,0.411676196,4.65,0.146270374,2.738210061,1.46240737,0.317261666,0.520578044,0.624567659,0.379591578,0.410523228,0.485687885
0.159871559,0.130320347,0.162581678,4.65,0.31535053,2.784968635,1.896692871,0.713253401,0.259986925,0.923452545,0.404823283,0.342978424,0.140474058
0.231960456,-0.074271446,0.34173063,4.3,0.119800849,1.078337041,0.844231894,0.310012582,0.105247634,0.428971678,0.004802937,0.192625069,0.036677141
0.212534129,0.120074141,0.155562985,3.949999999,0.30355252,2.379632707,1.59838684,0.515722692,0.384901085,0.697763063,0.281723843,0.388847596,0.110674428
0.172641926,-0.056083311,0.578327116,4.6,0.18517154,1.219252189,0.972670833,0.311890764,0.007802588,0.652977482,0.031587307,0.212957905,0.002036145
0.124867956,-0.032125362,0.558449004,4.7,0.194751006,1.469979682,0.876630858,0.257173791,0.321570265,0.297886802,0.145589672,0.240160778,0.207598374
0.210487181,0.052304622,0.340803255,4.05,0.116932807,1.216005144,1.021546672,0.245658921,0.226912625,0.548975126,0.075057447,0.115551284,0.003849741
0.072423268,0.019989751,0.544621351,4.75,0.227013731,1.523710039,0.927251575,0.283901518,0.556191741,0.087158316,0.182180057,0.149388886,0.264889521
0.292866692,-0.187922245,0.128531623,4.65,0.35544536,2.261098589,1.562421393,0.583311354,0.813965584,0.165144455,0.285221681,0.375777022,0.037678493
0.216454612,0.147365609,0.528139009,4.3,0.184551419,2.255796926,1.375382647,0.592576259,0.163845546,0.618960842,0.295747031,0.228039376,0.356627871
0.309872908,0.008777538,0.490516974,4.9,0.075623285,1.476268052,0.987991662,0.027501086,0.311810903,0.648679672,0.077801284,0.338203965,0.072271141
0.268047937,0.173445926,0.194090125,4.95,0.291924922,2.78853474,1.419989415,0.552734203,0.528190359,0.339064853,0.391795855,0.525428902,0.451320569
0.248222724,0.200579468,0.27655539,4.9,0.252597115,2.243525229,1.215067871,0.686421286,0.310531688,0.218114897,0.382021798,0.171909969,0.474525591
0.14846229,0.027249418,0.467382409,4.8,0.127217757,1.526716668,0.889292811,0.191846165,0.451000401,0.246446245,0.108919955,0.288709677,0.239794226
0.049299599,0.000676818,0.568909209,4.7,0.258545925,2.006634339,0.909839166,0.152876431,0.527568194,0.229394541,0.446379387,0.369216634,0.281199152
0.200360705,-0.13645289,0.356012854,4.2,0.168374472,1.736260426,1.127634517,0.608949391,0.110354819,0.408330307,0.214423745,0.181845131,0.212357033
0.363042905,0.233318484,0.32385479,4.9,0.273465294,3.528150224,2.305740681,0.56516056,0.909470634,0.831109487,0.139035395,0.570416859,0.512957288
0.101911238,0.103907958,0.519353049,3.9,0.214673475,1.831952853,1.225875516,0.785786187,0.376963462,0.063125867,0.245926862,0.195021975,0.1651285
0.132518544,-0.046485476,0.412973595,4.75,0.142908061,1.960316767,1.456425646,0.346055637,0.583225984,0.527144026,0.14253266,0.010317538,0.351040922
0.063761967,0.087844831,0.598805669,4.9,0.278682376,3.088937244,1.797452981,0.944898754,0.220007526,0.632546701,0.360102519,0.477864937,0.453516808
0.208435638,0.120723348,0.260600237,4.600000001,0.215234136,1.461019303,1.194330656,0.526928994,0.015816506,0.651585156,0.07098807,0.076724487,0.118976089
0.358568193,-0.208901965,0.054947695,4.6,0.438239044,3.063018921,2.240326274,0.523076425,1.275614102,0.441635748,0.330993228,0.179116481,0.312582938
0.18659964,0.12320196,0.560056183,4.4,0.196842923,1.717061816,1.36412124,0.582838569,0.094304903,0.686977768,0.029018503,0.163598691,0.160323382
0.420610637,-0.190438983,0.195100861,4.75,0.338668003,2.751212171,2.430964812,0.424898366,1.178424103,0.827642343,0.00640492,0.170139555,0.143702884
0.222598234,-0.085043232,0.442036224,4.75,0.096719501,1.270239101,0.552800397,0.371235619,0.1084631,0.073101677,0.108752331,0.230465562,0.378220811
0.144673111,-0.040187542,0.524290974,4.75,0.159894054,1.184239467,0.680631953,0.258391924,0.33282527,0.089414758,0.13714464,0.235597021,0.130865853
0.152441234,-0.178285619,0.538983554,4.65,0.238645954,2.219313614,1.47920964,0.868946477,0.062647314,0.547615849,0.233719303,0.177091453,0.329293218
0.107966066,0.018952581,0.589811602,4.75,0.226656984,1.705444802,0.960323156,0.169662664,0.263971895,0.526688597,0.179765978,0.32685163,0.238504039
-0.013400825,0.008348964,0.61269941,4.899999999,0.334980527,2.133528392,1.113993477,0.022520133,0.457146231,0.634327113,0.503502366,0.422976471,0.093056077
0.074678826,0.042232412,0.597200278,4.649999999,0.258764723,1.846748367,1.320066038,0.492839252,0.300173809,0.527052977,0.166081534,0.107499359,0.253101435
0.035502419,-0.133864774,0.58036471,4.350000001,0.306964248,2.550483586,1.993913582,1.3142293,0.178772574,0.500911709,0.030743569,0.288338321,0.237488114
0.307764167,0.045618411,0.484268868,4.8,0.082615025,1.511146138,1.039236933,0.14393305,0.302695933,0.59260795,0.161421308,0.12663648,0.183851416
0.314057145,0.294826132,0.275378513,4.85,0.335895306,2.542777114,2.195188671,0.759309826,0.850439591,0.585439254,0.292860217,0.047862575,0.006865651
0.106589841,0.105054474,0.39223002,4.9,0.195004451,3.051656395,1.883914136,0.73685416,0.543607003,0.603452973,0.437176684,0.291583773,0.438981803
-0.020112629,-0.008132401,0.611471629,4.25,0.339962169,1.756331837,1.485840739,0.383728229,0.50585517,0.596257339,0.003508841,0.132958844,0.134023414
